[2026-04-20 12:09:03.447] PRODUCAO | veiculoId=178 | cor=G | tipo=SUV | estacaoId=1 | funcionarioId=2 | posEsteiraFabrica=18
[2026-04-20 12:09:03.447] PRODUCAO | veiculoId=179 | cor=B | tipo=SEDAN | estacaoId=0 | funcionarioId=2 | posEsteiraFabrica=19
[2026-04-20 12:09:03.447] PRODUCAO | veiculoId=180 | cor=R | tipo=SUV | estacaoId=3 | funcionarioId=0 | posEsteiraFabrica=17
[2026-04-20 12:09:03.462] PRODUCAO | veiculoId=181 | cor=G | tipo=SEDAN | estacaoId=2 | funcionarioId=2 | posEsteiraFabrica=20
[2026-04-20 12:09:03.509] PRODUCAO | veiculoId=182 | cor=B | tipo=SUV | estacaoId=2 | funcionarioId=4 | posEsteiraFabrica=21
[2026-04-20 12:09:03.602] PRODUCAO | veiculoId=185 | cor=B | tipo=SEDAN | estacaoId=1 | funcionarioId=0 | posEsteiraFabrica=24
[2026-04-20 12:09:03.602] PRODUCAO | veiculoId=183 | cor=R | tipo=SEDAN | estacaoId=3 | funcionarioId=4 | posEsteiraFabrica=23
[2026-04-20 12:09:03.602] PRODUCAO | veiculoId=184 | cor=G | tipo=SUV | estacaoId=0 | funcionarioId=1 | posEsteiraFabrica=22
[2026-04-20 12:09:03.618] PRODUCAO | veiculoId=186 | cor=R | tipo=SUV | estacaoId=0 | funcionarioId=3 | posEsteiraFabrica=25
[2026-04-20 12:09:03.665] PRODUCAO | veiculoId=187 | cor=G | tipo=SEDAN | estacaoId=1 | funcionarioId=3 | posEsteiraFabrica=26
[2026-04-20 12:09:03.758] PRODUCAO | veiculoId=188 | cor=B | tipo=SUV | estacaoId=1 | funcionarioId=1 | posEsteiraFabrica=27
